additions_proportion,bertscore_f1,bleu,compression_ratio_eval,config_label,config_signature,deletions_proportion,exact_copy,fernandez_huerta_delta,fernandez_huerta_pred,fernandez_huerta_src,gen_do_sample,gen_max_new_tokens,gen_no_repeat_ngram_size,gen_repetition_penalty,gen_temperature,gen_top_p,inflesz_delta,inflesz_pred,inflesz_src,leader_score,levenshtein_similarity,model_key,owner,prompt_family,rouge1_f,rouge2_f,rougeL_f,ruleset,sari,sentence_splits
0.3919254576744292,0.8071358233690262,14.297969262780136,0.8616919719454137,llama3_cfg_3,few-shot | hariel | llama3 | llama3_cfg_3 | R1 | temp=0.3 | top_p=0.9 | rep=1.15 | max_new=256.0 | do_sample=NA | ngram=NA,0.4814667466137095,0.0,-6.149181433977059,82.16516069618946,88.31434213016652,NA,256.0,NA,1.15,0.3,0.9,12.371868344462367,64.3554830922927,51.98361474783032,58.01346415514875,0.4655484214121569,llama3,hariel,few-shot,0.4772117601436907,0.2841981347718528,0.4172461243965146,R1,42.88005203397951,0.7
0.3484060509708729,0.7989408910274506,13.733112464346556,0.7737915022024998,llama3_cfg_2,few-shot | hariel | llama3 | llama3_cfg_2 | R1 | temp=0.2 | top_p=0.9 | rep=1.1 | max_new=256.0 | do_sample=NA | ngram=NA,0.5027846397588197,0.0,-5.111810241905129,83.20253188826139,88.31434213016652,NA,256.0,NA,1.1,0.2,0.9,16.292486089294805,68.27610083712514,51.98361474783032,56.780708525676495,0.5098485316669394,llama3,hariel,few-shot,0.464177513267084,0.2738312107486281,0.3915995437753056,R1,41.37178814096412,0.55
0.4037841006211319,0.7990050077438354,12.45515947670338,1.0108245400674196,hariel_mistral_cfg_1,zero-shot | hariel | mistral | hariel_mistral_cfg_1 | R4 | temp=0.3 | top_p=0.9 | rep=1.1 | max_new=256.0 | do_sample=NA | ngram=NA,0.4439681763669705,0.0,-6.887137425263012,81.4272047049035,88.31434213016652,NA,256.0,NA,1.1,0.3,0.9,6.817394021867962,58.801008769698285,51.98361474783032,56.74832384375658,0.492429658437461,mistral,hariel,zero-shot,0.4572707476313436,0.2574432438164785,0.383889082494703,R4,41.31353922333861,0.6
0.4120649070737741,0.7900530844926834,12.348385300932298,0.8142891930015159,llama3_cfg_1,few-shot | nancy | llama3 | llama3_cfg_1 | R3 | temp=0.3 | top_p=0.9 | rep=1.15 | max_new=256.0 | do_sample=NA | ngram=NA,0.5335880052086204,0.0,-5.220133911995211,83.0942082181713,88.31434213016652,NA,256.0,NA,1.15,0.3,0.9,18.15513951863021,70.13875426646054,51.98361474783032,56.62107866100763,0.4542181413276775,llama3,nancy,few-shot,0.4245430178709702,0.2431423132163475,0.3603486702927415,R3,41.69825880216716,0.8
0.300490855961232,0.8025255411863327,15.578270266996544,0.7634245585994289,llama3_cfg_1,few-shot | hariel | llama3 | llama3_cfg_1 | R1 | temp=0.2 | top_p=0.85 | rep=1.05 | max_new=256.0 | do_sample=NA | ngram=NA,0.47568393669076,0.0,-5.251299794393817,83.06304233577269,88.31434213016652,NA,256.0,NA,1.05,0.2,0.85,16.231880398332045,68.21549514616237,51.98361474783032,56.61589130339688,0.5484689491071879,llama3,hariel,few-shot,0.4691214296112136,0.290455066285738,0.4058185711739166,R1,40.85811609323928,0.65
0.4004836675189355,0.7943775206804276,12.659063906895977,0.8022158742463255,llama3_cfg_3,few-shot | hariel | llama3 | llama3_cfg_3 | R2 | temp=0.3 | top_p=0.9 | rep=1.15 | max_new=256.0 | do_sample=NA | ngram=NA,0.5275522359759705,0.0,-6.69818639148148,81.61615573868502,88.31434213016652,NA,256.0,NA,1.15,0.3,0.9,15.985159961006204,67.96877470883653,51.98361474783032,56.6071481294974,0.4618323988919776,llama3,hariel,few-shot,0.4394946532217373,0.2490831966351216,0.3682052657859661,R2,41.3867455038005,0.65
0.2897024643213624,0.8002779394388199,15.258564715744594,0.7462179903639294,llama3_cfg_1,few-shot | hariel | llama3 | llama3_cfg_1 | R3 | temp=0.2 | top_p=0.85 | rep=1.05 | max_new=256.0 | do_sample=NA | ngram=NA,0.4767054344415792,0.0,-1.523831745196209,86.7905103849703,88.31434213016652,NA,256.0,NA,1.05,0.2,0.85,21.199086632859625,73.18270138068995,51.98361474783032,56.54235744947324,0.5249708981857104,llama3,hariel,few-shot,0.4727441644192012,0.2829900666831393,0.4035278324285903,R3,40.88539978653409,0.7
0.3699313429518537,0.7968443125486374,13.818543812281757,0.7497849717478541,llama3_cfg_2,few-shot | hariel | llama3 | llama3_cfg_2 | R3 | temp=0.2 | top_p=0.9 | rep=1.1 | max_new=256.0 | do_sample=NA | ngram=NA,0.5302855372877844,0.0,-6.538260554793132,81.77608157537338,88.31434213016652,NA,256.0,NA,1.1,0.2,0.9,17.216486609525496,69.20010135735582,51.98361474783032,56.542317256413575,0.4967948416801657,llama3,hariel,few-shot,0.4513923626994127,0.2790603470457758,0.380980342909617,R3,41.1142412574468,0.6
0.4314502575570412,0.7975646793842316,12.875786733069852,0.8890537025228177,hariel_llama3_cfg_1,zero-shot | hariel | llama3 | hariel_llama3_cfg_1 | R1 | temp=0.2 | top_p=0.85 | rep=1.05 | max_new=256.0 | do_sample=NA | ngram=NA,0.5020763735491819,0.0,-0.4383021647212967,87.87603996544522,88.31434213016652,NA,256.0,NA,1.05,0.2,0.85,16.94210244717126,68.92571719500158,51.98361474783032,56.45919103052275,0.4428897398144047,llama3,hariel,zero-shot,0.4474925459299358,0.2522016445388706,0.3949006877351675,R1,40.927673091922486,0.45
0.3590696756432146,0.7984766453504563,13.78183846798406,1.0475263199328544,hariel_mistral_cfg_3,zero-shot | hariel | mistral | hariel_mistral_cfg_3 | R1 | temp=0.2 | top_p=0.85 | rep=1.1 | max_new=256.0 | do_sample=NA | ngram=NA,0.3930416816220872,0.0,-6.038859885927184,82.27548224423933,88.31434213016652,NA,256.0,NA,1.1,0.2,0.85,8.787156555980099,60.77077130381042,51.98361474783032,56.45071287726332,0.503822324224303,mistral,hariel,zero-shot,0.488880890928662,0.287759901504793,0.4139703458471923,R1,40.85274510540845,0.6
0.3877770124151169,0.7923703998327255,13.408150332668072,0.7915597223524021,llama3_cfg_2,few-shot | hariel | llama3 | llama3_cfg_2 | R2 | temp=0.2 | top_p=0.9 | rep=1.1 | max_new=256.0 | do_sample=NA | ngram=NA,0.5267025641967392,0.0,-5.139006567261513,83.175335562905,88.31434213016652,NA,256.0,NA,1.1,0.2,0.9,16.513307754789018,68.49692250261934,51.98361474783032,56.42626990842376,0.4822346856737287,llama3,hariel,few-shot,0.459836810095836,0.257257169593742,0.3825687219135483,R2,41.21908985852456,0.6
